City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Zhigansk,RU,2021-03-10 03:02:01,66.7697,123.3711,9.86,95,100,22.75,light snow
465,Westport,US,2021-03-10 03:01:49,41.1415,-73.3579,46.4,42,1,3.44,clear sky
466,Meadow Lake,US,2021-03-10 03:02:01,34.8014,-106.5436,50.0,40,75,9.22,broken clouds
467,Aldama,MX,2021-03-10 03:02:02,22.9167,-98.0667,70.0,92,26,1.99,scattered clouds
468,Irituia,BR,2021-03-10 03:02:02,-1.7711,-47.4381,72.99,98,100,1.79,moderate rain
469,Bayanday,RU,2021-03-10 02:53:05,53.0661,105.5139,21.99,92,11,1.21,few clouds
470,Renqiu,CN,2021-03-10 03:02:02,38.6989,116.0936,59.07,51,52,10.49,broken clouds
471,Kangaba,ML,2021-03-10 03:02:03,11.9333,-8.4167,77.14,19,15,4.56,few clouds
472,Riyadh,SA,2021-03-10 03:01:53,24.6877,46.7219,66.2,30,0,6.91,clear sky
473,Turbat,PK,2021-03-10 02:53:46,26.0023,63.044,67.95,63,0,1.14,clear sky
474,Marsh Harbour,BS,2021-03-10 02:54:26,26.5412,-77.0636,68.56,65,61,22.75,broken clouds
475,Bereda,ES,2021-03-10 03:02:03,43.2686,-7.5406,37.99,100,100,1.01,overcast clouds
476,Port Keats,AU,2021-03-10 03:02:03,-14.25,129.55,86.58,64,89,6.38,overcast clouds
477,Qiryat Yam,IL,2021-03-10 03:02:04,32.8508,35.0703,63.0,66,93,1.99,overcast clouds
478,Coracao De Jesus,BR,2021-03-10 03:02:04,-16.6853,-44.365,73.4,83,0,3.44,clear sky
479,Guilin,CN,2021-03-10 02:55:20,25.2819,110.2864,50.0,100,75,2.24,light rain
480,Camocim,BR,2021-03-10 03:02:04,-2.9022,-40.8411,76.48,89,100,6.78,overcast clouds
481,Zlobin,HR,2021-03-10 03:02:04,45.2924,14.6541,42.8,42,0,16.11,clear sky
482,Guerrero Negro,MX,2021-03-10 02:49:28,27.9769,-114.0611,58.44,69,64,18.03,broken clouds
483,Rio Gallegos,AR,2021-03-10 02:54:56,-51.6226,-69.2181,66.2,42,0,18.41,clear sky
484,Uyo,NG,2021-03-10 03:02:05,5.0333,7.9266,77.9,90,44,2.48,scattered clouds
485,Russell,US,2021-03-10 02:55:08,32.3502,-85.1999,57.2,54,1,4.03,clear sky
486,Sumbe,AO,2021-03-10 03:02:05,-11.2061,13.8437,77.95,85,49,1.21,scattered clouds
487,Harper,LR,2021-03-10 03:02:05,4.375,-7.7169,79.11,87,51,8.77,light rain
488,Gairo,IT,2021-03-10 03:02:06,39.8497,9.5047,50.0,57,40,9.22,scattered clouds
489,Suntar,RU,2021-03-10 02:54:43,62.1444,117.6319,11.28,90,100,16.91,overcast clouds
490,Chumikan,RU,2021-03-10 03:02:06,54.7183,135.315,20.35,91,13,18.48,few clouds
491,Pascagoula,US,2021-03-10 03:02:06,30.3658,-88.5561,60.8,77,1,8.05,clear sky
492,Mabaruma,GY,2021-03-10 03:02:06,8.2,-59.7833,71.15,91,99,2.66,overcast clouds
493,Maumere,ID,2021-03-10 03:02:07,-8.6199,122.2111,79.88,80,98,7.07,overcast clouds
494,Ouallam,NE,2021-03-10 03:02:07,14.3188,2.0866,75.34,19,13,1.25,few clouds
495,Sabzevar,IR,2021-03-10 03:02:07,36.2126,57.6819,47.52,54,55,6.44,broken clouds
496,Olafsvik,IS,2021-03-10 02:57:15,64.8945,-23.7142,34.09,88,100,37.36,overcast clouds
497,Vesyegonsk,RU,2021-03-10 03:02:08,58.664,37.2604,-16.92,88,10,4.27,clear sky
498,Pathein,MM,2021-03-10 03:02:08,16.7833,94.7333,89.58,36,78,9.84,broken clouds
499,Vanavara,RU,2021-03-10 03:02:08,60.34,102.2797,12.52,94,100,11.23,overcast clouds
500,Kralendijk,BQ,2021-03-10 03:01:03,12.15,-68.2667,78.8,73,20,11.5,few clouds
501,Tortoli,IT,2021-03-10 03:02:08,39.9256,9.6572,50.0,57,40,9.22,scattered clouds
502,Paamiut,GL,2021-03-10 03:02:09,61.994,-49.6678,20.46,85,100,3.18,overcast clouds
503,Posse,BR,2021-03-10 03:02:09,-14.0931,-46.3694,68.14,93,99,1.45,overcast clouds
504,Nizwa,OM,2021-03-10 03:02:09,22.9333,57.5333,68.02,27,0,1.43,clear sky
505,Meulaboh,ID,2021-03-10 03:02:09,4.1363,96.1285,82.6,64,1,3.31,clear sky
506,Victoria,HK,2021-03-10 03:02:10,22.2855,114.1577,70.0,77,70,1.01,broken clouds
507,Nueva Italia,PY,2021-03-10 03:02:10,-25.6167,-57.5,75.2,73,0,6.91,clear sky
508,Port Moresby,PG,2021-03-10 02:55:20,-9.4431,147.1797,87.8,66,40,11.5,scattered clouds
509,Umm Lajj,SA,2021-03-10 02:54:50,25.0213,37.2685,76.14,49,1,2.19,clear sky
510,Appleton,US,2021-03-10 03:00:51,44.2619,-88.4154,53.01,43,90,11.5,overcast clouds
511,Coihaique,CL,2021-03-10 03:02:10,-45.5752,-72.0662,52.02,85,75,5.59,moderate rain
512,Iralaya,HN,2021-03-10 03:02:11,15.0,-83.2333,77.04,85,100,15.03,overcast clouds
513,Willmar,US,2021-03-10 03:02:11,45.1219,-95.0433,52.0,76,1,12.66,clear sky
514,Porto Santo,PT,2021-03-10 03:02:12,33.072,-16.3415,59.0,67,40,12.66,scattered clouds
515,Broken Hill,AU,2021-03-10 02:54:00,-31.95,141.4333,82.4,20,54,14.97,broken clouds
516,Zaozerne,UA,2021-03-10 03:02:12,45.1582,33.2787,34.0,37,100,1.99,overcast clouds
517,Richards Bay,ZA,2021-03-10 02:58:22,-28.783,32.0377,77.72,68,31,6.69,scattered clouds
518,Klyuchi,RU,2021-03-10 03:02:13,52.2667,79.1667,13.42,96,74,8.19,broken clouds
519,Coquimbo,CL,2021-03-10 03:02:13,-29.9533,-71.3436,62.6,88,75,5.75,broken clouds
520,Abha,SA,2021-03-10 03:02:14,18.2164,42.5053,59.0,88,0,2.08,clear sky
521,Lavrentiya,RU,2021-03-10 02:53:25,65.5833,-171.0,-11.42,84,9,9.64,clear sky
522,Lichinga,MZ,2021-03-10 03:02:14,-13.3128,35.2406,62.6,94,75,4.61,broken clouds
523,Letterkenny,IE,2021-03-10 03:02:14,54.95,-7.7333,39.04,80,100,7.85,overcast clouds
524,Ampanihy,MG,2021-03-10 03:02:15,-24.7,44.75,69.49,85,0,4.16,clear sky
525,Terrace,CA,2021-03-10 03:02:15,54.5163,-128.6035,41.0,45,20,11.5,few clouds
526,Vila Real De Santo Antonio,PT,2021-03-10 03:02:15,37.195,-7.4177,53.6,58,0,9.22,clear sky
527,Port Shepstone,ZA,2021-03-10 03:02:15,-30.7414,30.455,71.6,54,33,5.53,scattered clouds
528,Santa Marta,CO,2021-03-10 02:59:29,11.2408,-74.199,84.2,54,75,13.8,broken clouds
529,Matagami,CA,2021-03-10 03:01:06,49.7502,-77.6328,39.2,52,90,6.91,overcast clouds
530,Nacala,MZ,2021-03-10 03:02:16,-14.5428,40.6728,76.24,89,100,1.21,overcast clouds
531,Balotra,IN,2021-03-10 02:58:19,25.8333,72.2333,75.65,30,0,3.62,clear sky
532,Ureki,GE,2021-03-10 03:02:16,41.9956,41.7786,41.0,70,20,17.27,few clouds
533,Saravena,CO,2021-03-10 03:02:16,6.9538,-71.8752,73.58,77,22,3.85,few clouds
534,Anchorage,US,2021-03-10 02:59:22,61.2181,-149.9003,33.01,64,90,5.75,overcast clouds
535,Coahuayana,MX,2021-03-10 03:02:17,18.7333,-103.6833,69.84,87,20,1.41,few clouds
536,Andijon,UZ,2021-03-10 02:59:02,40.7821,72.3442,44.6,76,90,6.71,light rain
537,Lasa,IT,2021-03-10 03:02:17,46.6166,10.7002,30.99,68,20,5.75,few clouds
538,Belmonte,BR,2021-03-10 02:54:32,-15.8631,-38.8828,75.2,78,0,4.61,clear sky
539,Wawa,NG,2021-03-10 03:01:11,9.9022,4.4192,77.99,62,5,2.48,clear sky
540,Staroye Drozhzhanoye,RU,2021-03-10 03:02:17,54.7266,47.5677,2.25,93,100,11.83,overcast clouds
541,Tatawin,TN,2021-03-10 03:01:24,32.9297,10.4518,53.6,76,0,2.3,clear sky
542,Tezu,IN,2021-03-10 03:02:18,27.9167,96.1667,77.52,32,46,2.44,scattered clouds
543,Cayenne,GF,2021-03-10 02:53:38,4.9333,-52.3333,80.01,83,0,5.75,clear sky
544,Nikel,RU,2021-03-10 03:02:18,69.4128,30.222,-2.2,84,90,4.61,overcast clouds
545,Ulladulla,AU,2021-03-10 03:02:18,-35.35,150.4667,73.4,60,75,9.22,broken clouds
546,Varzea Da Palma,BR,2021-03-10 03:02:18,-17.5981,-44.7308,69.85,92,100,3.0,overcast clouds
547,Viedma,AR,2021-03-10 03:02:19,-40.8135,-62.9967,73.45,36,99,18.14,overcast clouds
548,Millinocket,US,2021-03-10 03:02:19,45.6573,-68.7098,30.2,69,90,6.91,overcast clouds
549,Srivardhan,IN,2021-03-10 03:01:13,18.0333,73.0167,79.75,53,0,4.74,clear sky
550,Byron Bay,AU,2021-03-10 03:02:19,-28.65,153.6167,79.0,83,90,9.22,overcast clouds
551,Escarcega,MX,2021-03-10 03:01:18,18.6089,-90.7454,70.29,81,83,2.51,broken clouds
552,Srednekolymsk,RU,2021-03-10 03:02:20,67.45,153.6833,-2.0,85,55,9.93,broken clouds
553,Villarrica,PY,2021-03-10 02:53:34,-25.75,-56.4333,68.83,60,0,4.79,clear sky
554,Aasiaat,GL,2021-03-10 03:02:20,68.7098,-52.8699,7.57,92,78,6.49,broken clouds
555,Yerbogachen,RU,2021-03-10 02:54:31,61.2767,108.0108,8.91,91,100,14.92,overcast clouds
556,Den Helder,NL,2021-03-10 02:51:09,52.9599,4.7593,37.99,87,90,9.22,overcast clouds
557,Lakes Entrance,AU,2021-03-10 03:02:20,-37.8811,147.981,65.32,60,1,8.01,clear sky
558,Chernyshevskiy,RU,2021-03-10 03:02:21,63.0128,112.4714,2.79,91,100,17.94,overcast clouds
559,Saurimo,AO,2021-03-10 03:02:21,-9.6608,20.3916,63.52,94,98,1.59,overcast clouds
560,Ubauro,PK,2021-03-10 02:59:30,28.1652,69.7289,76.96,18,0,2.51,clear sky
561,Smidovich,RU,2021-03-10 03:02:21,48.6,133.8167,23.27,94,38,6.91,scattered clouds
562,San Patricio,US,2021-03-10 03:02:21,28.017,-97.5169,69.8,88,75,21.85,broken clouds
563,Cockburn Town,TC,2021-03-10 03:02:22,21.4612,-71.1419,75.43,80,91,30.33,overcast clouds
564,Natchitoches,US,2021-03-10 03:00:21,31.7668,-93.1335,64.4,63,1,6.91,clear sky
565,Bouca,CF,2021-03-10 03:02:22,6.5105,18.2733,74.61,57,45,1.92,scattered clouds
566,Zaysan,KZ,2021-03-10 03:02:22,47.4667,84.8667,27.21,94,8,1.25,clear sky
567,Nishihara,JP,2021-03-10 03:02:23,26.1842,127.7558,73.4,46,40,11.5,scattered clouds
568,Smithers,CA,2021-03-10 03:02:23,54.7804,-127.1743,33.8,60,20,8.05,few clouds
569,Caconda,AO,2021-03-10 03:02:23,-13.7333,15.0667,59.65,83,18,1.23,few clouds
570,Fort Morgan,US,2021-03-10 03:02:23,40.2503,-103.8,48.2,34,1,16.11,clear sky
571,Kayerkan,RU,2021-03-10 03:02:24,69.3497,87.7602,-19.52,86,100,10.25,overcast clouds
572,Mbanza-Ngungu,CD,2021-03-10 03:02:24,-5.25,14.8667,67.62,100,67,1.74,broken clouds
573,Jalingo,NG,2021-03-10 03:02:24,8.8833,11.3667,76.42,18,0,3.62,clear sky
574,Bendigo,AU,2021-03-10 03:02:25,-36.7667,144.2833,82.0,35,13,1.01,few clouds
575,Belaya Gora,RU,2021-03-10 03:02:25,68.5333,146.4167,-4.94,86,63,9.95,broken clouds
576,Cheb,CZ,2021-03-10 03:02:25,50.0796,12.3739,32.0,94,100,1.01,light snow
577,Camacha,PT,2021-03-10 03:02:25,33.0833,-16.3333,59.0,67,40,12.66,scattered clouds
578,Touros,BR,2021-03-10 02:53:51,-5.1989,-35.4608,78.8,83,40,6.91,scattered clouds
579,Sao Joao Da Barra,BR,2021-03-10 02:57:56,-21.6403,-41.0511,74.66,88,100,5.17,overcast clouds
580,Lulea,SE,2021-03-10 03:02:26,65.5842,22.1547,-5.8,84,19,2.3,few clouds
581,Mackay,AU,2021-03-10 03:02:26,-21.15,149.2,88.0,65,40,6.91,scattered clouds
582,Sehithwa,BW,2021-03-10 03:02:26,-20.4667,22.7167,70.45,56,38,2.75,scattered clouds
583,Abu Zabad,SD,2021-03-10 03:02:26,12.35,29.25,71.33,21,0,8.86,clear sky
584,Ivanjica,RS,2021-03-10 03:02:27,43.5803,20.2311,33.8,100,90,3.44,snow
585,Turukhansk,RU,2021-03-10 03:02:27,65.8167,87.9833,-22.36,86,100,4.25,overcast clouds
586,Ferme-Neuve,CA,2021-03-10 03:02:27,46.7001,-75.4493,26.6,74,62,1.14,broken clouds
587,Suhbaatar,MN,2021-03-10 03:01:10,50.2314,106.2078,30.78,90,0,4.5,clear sky
588,Mapiri,BO,2021-03-10 03:02:27,-15.25,-68.1667,67.32,80,25,1.32,scattered clouds
589,Fredericton,CA,2021-03-10 03:00:09,45.9454,-66.6656,27.0,93,40,5.75,scattered clouds
590,Vengerovo,RU,2021-03-10 03:02:28,55.6848,76.7471,10.29,95,100,7.09,overcast clouds
591,Kano,NG,2021-03-10 03:00:06,12.0001,8.5167,68.0,28,0,3.44,clear sky
592,Bela,IN,2021-03-10 03:02:28,25.9333,81.9833,80.65,21,0,4.7,clear sky
593,Yakima,US,2021-03-10 03:02:28,46.4665,-120.6678,48.0,60,1,5.75,clear sky
594,Novo Aripuana,BR,2021-03-10 03:02:29,-5.1206,-60.3797,71.02,98,100,1.97,moderate rain
595,Puerto Carreno,CO,2021-03-10 02:58:25,6.189,-67.4859,82.22,52,100,6.44,overcast clouds
596,Magdagachi,RU,2021-03-10 03:02:29,53.45,125.8,24.48,94,100,6.73,overcast clouds
597,Asau,RO,2021-03-10 03:02:29,46.4333,26.4,32.0,52,100,1.88,overcast clouds
598,Ponta Do Sol,PT,2021-03-10 03:02:30,32.6667,-17.1,55.99,57,3,5.99,clear sky
599,Toba,JP,2021-03-10 03:02:30,34.4833,136.85,59.0,44,20,17.27,few clouds
600,Tres Arroyos,AR,2021-03-10 03:02:30,-38.3739,-60.2798,58.68,49,0,13.06,clear sky
601,Key West,US,2021-03-10 03:01:11,24.5557,-81.7826,69.8,64,90,10.36,overcast clouds
602,Alofi,NU,2021-03-10 03:02:31,-19.0595,-169.9187,80.6,69,75,14.97,broken clouds
603,Pemba,MZ,2021-03-10 03:02:31,-12.974,40.5178,77.0,50,75,10.36,light rain
604,Bouna,CI,2021-03-10 03:02:31,9.2667,-3.0,76.96,77,100,6.13,overcast clouds
605,Pilar,BR,2021-03-10 03:01:26,-9.5972,-35.9567,75.2,94,20,2.3,few clouds
606,Vredendal,ZA,2021-03-10 03:02:32,-31.6683,18.5012,66.15,69,100,10.13,overcast clouds
607,Ekibastuz,KZ,2021-03-10 03:02:32,51.6667,75.3667,16.68,93,100,14.09,overcast clouds
608,Castro-Urdiales,ES,2021-03-10 03:02:33,43.3829,-3.2204,37.99,100,23,2.3,few clouds
609,Kangaatsiaq,GL,2021-03-10 03:02:33,68.3065,-53.4641,10.18,93,62,11.01,broken clouds
610,Wasilla,US,2021-03-10 03:02:34,61.5814,-149.4394,37.0,75,90,3.44,light rain
611,Sioux Lookout,CA,2021-03-10 02:54:28,50.1001,-91.917,48.2,53,90,8.05,overcast clouds
612,Ishigaki,JP,2021-03-10 03:02:34,24.3448,124.1572,69.8,78,75,17.27,broken clouds
613,Ariquemes,BR,2021-03-10 03:02:01,-9.9133,-63.0408,71.31,95,100,1.23,light rain
614,Yar-Sale,RU,2021-03-10 03:02:34,66.8333,70.8333,-23.1,85,86,7.49,overcast clouds
615,Shar,KZ,2021-03-10 03:02:34,49.5886,81.0453,27.25,96,27,11.27,scattered clouds
616,Necochea,AR,2021-03-10 03:02:35,-38.5473,-58.7368,57.99,86,1,8.01,clear sky
617,Turtas,RU,2021-03-10 03:02:35,58.9417,69.1325,-6.14,92,69,3.58,broken clouds
618,Kholodnyy,RU,2021-03-10 03:02:35,62.7167,147.95,-11.65,81,61,2.86,broken clouds
619,Costa Rica,BR,2021-03-10 02:57:51,-23.4167,-54.65,67.39,67,0,2.64,clear sky
620,Liberal,US,2021-03-10 03:00:31,37.0431,-100.921,64.4,48,1,18.41,clear sky
621,Ewa Beach,US,2021-03-10 03:02:36,21.3156,-158.0072,75.2,88,90,10.36,moderate rain
622,Boyuibe,BO,2021-03-10 03:02:36,-20.4167,-63.2833,69.91,52,3,3.06,clear sky
623,Basoko,CD,2021-03-10 03:02:36,1.2391,23.616,70.41,88,100,3.53,overcast clouds
624,Venado Tuerto,AR,2021-03-10 03:02:37,-33.7456,-61.9688,66.0,85,0,5.01,clear sky
625,Kathu,TH,2021-03-10 03:02:37,7.9178,98.3332,84.2,61,0,9.22,clear sky
626,Sisimiut,GL,2021-03-10 02:53:53,66.9395,-53.6735,18.7,95,100,12.3,light snow
627,Kirn,DE,2021-03-10 03:02:37,49.7833,7.45,39.99,86,88,3.76,overcast clouds
628,La Ronge,CA,2021-03-10 03:02:37,55.1001,-105.2842,28.4,50,99,5.75,overcast clouds
629,Leh,IN,2021-03-10 03:02:38,34.1667,77.5833,14.7,73,40,1.72,scattered clouds
630,Senador Jose Porfirio,BR,2021-03-10 03:02:38,-2.5908,-51.9542,73.54,96,100,3.42,moderate rain
631,Ostersund,SE,2021-03-10 03:02:38,63.1792,14.6357,12.2,85,56,13.8,broken clouds
632,Varnavino,RU,2021-03-10 03:02:38,57.4035,45.0916,-9.85,90,98,8.25,overcast clouds
633,Gamba,GA,2021-03-10 03:02:39,-2.65,10.0,79.03,88,94,10.71,moderate rain
634,Ayame,CI,2021-03-10 03:02:39,5.6083,-3.1563,75.16,96,95,1.7,light rain
635,Tomatlan,MX,2021-03-10 03:02:39,19.9333,-105.25,66.69,94,6,0.4,clear sky
636,Virginia Beach,US,2021-03-10 02:52:53,36.8529,-75.978,55.4,44,75,8.19,broken clouds
637,Mbale,UG,2021-03-10 03:02:40,1.0821,34.175,66.16,62,79,3.33,broken clouds
638,Boralday,KZ,2021-03-10 03:02:40,43.3578,76.8594,41.0,75,90,6.71,mist
639,Slave Lake,CA,2021-03-10 03:00:04,55.2834,-114.769,26.6,100,90,8.05,snow
640,Sinjar,IQ,2021-03-10 02:54:21,36.3209,41.8754,50.22,73,91,0.78,overcast clouds
641,Masuri,KR,2021-03-10 03:02:40,35.8488,128.1492,55.4,40,1,8.05,clear sky
642,Hami,CN,2021-03-10 02:55:00,42.8,93.45,51.98,40,33,6.85,scattered clouds
643,Sandnessjoen,NO,2021-03-10 03:02:41,66.0217,12.6316,26.6,63,92,23.02,overcast clouds
644,Camana,PE,2021-03-10 03:02:41,-16.6228,-72.7111,72.03,79,22,5.88,few clouds
645,Marsa Matruh,EG,2021-03-10 02:53:45,31.3525,27.2453,69.8,17,0,19.57,clear sky
646,Quelimane,MZ,2021-03-10 03:02:41,-17.8786,36.8883,80.6,83,0,3.6,clear sky
647,Teeli,RU,2021-03-10 02:54:06,51.0333,90.2333,21.07,84,0,2.24,clear sky
648,North Augusta,US,2021-03-10 03:02:41,33.5018,-81.9651,60.8,27,1,4.61,clear sky
649,Conde,BR,2021-03-10 02:58:35,-7.2597,-34.9075,77.0,94,0,4.61,clear sky
650,Sampit,ID,2021-03-10 02:53:49,-2.5333,112.95,81.66,76,95,1.28,light rain
651,Thohoyandou,ZA,2021-03-10 03:02:42,-22.9456,30.485,68.2,66,0,2.55,clear sky
652,Narimanov,RU,2021-03-10 03:02:42,46.6927,47.8498,23.0,93,75,6.71,broken clouds
653,Pampas,PE,2021-03-10 03:02:42,-12.4,-74.9,49.05,81,100,2.04,overcast clouds
654,Ede,NL,2021-03-10 03:01:40,52.0333,5.6583,36.0,93,90,2.3,mist
655,Monrovia,LR,2021-03-10 03:02:31,6.3005,-10.7969,77.0,94,40,5.66,scattered clouds
656,Bure,ET,2021-03-10 03:02:43,10.7,37.0667,65.39,36,98,3.13,overcast clouds
657,Bayan,CN,2021-03-10 02:54:36,46.0833,127.4,28.58,96,0,6.55,clear sky
658,Pueblo Nuevo,MX,2021-03-10 03:02:43,23.3833,-105.3833,53.17,74,61,4.38,broken clouds
659,Beloha,MG,2021-03-10 03:02:43,-25.1667,45.05,69.66,88,0,6.38,clear sky
660,Arlit,NE,2021-03-10 02:53:28,18.7369,7.3853,76.98,15,0,9.46,clear sky
661,Constitucion,CL,2021-03-10 02:53:48,-35.3333,-72.4167,57.13,73,92,5.28,overcast clouds
662,Eyl,SO,2021-03-10 03:02:44,7.9803,49.8164,75.13,84,41,9.31,scattered clouds
663,Salvador,SV,2021-03-10 03:02:01,13.8333,-88.9167,84.2,42,0,12.66,clear sky
664,Palm Springs,US,2021-03-10 03:02:44,33.8303,-116.5453,62.6,22,1,9.22,clear sky
665,Road Town,VG,2021-03-10 02:49:45,18.4167,-64.6167,78.01,83,0,17.0,clear sky
666,Christchurch,NZ,2021-03-10 02:59:40,-43.5333,172.6333,66.0,94,75,11.5,broken clouds
667,Muisne,EC,2021-03-10 03:02:44,0.6,-80.0333,77.58,85,98,7.09,overcast clouds
668,Pemangkat,ID,2021-03-10 02:53:27,1.1667,108.9667,82.33,71,84,2.86,broken clouds
669,Kirksville,US,2021-03-10 03:02:45,40.1948,-92.5833,64.4,59,1,23.02,clear sky
670,Kitui,KE,2021-03-10 03:02:45,-1.367,38.0106,61.21,100,67,2.57,broken clouds
671,Port Hawkesbury,CA,2021-03-10 03:02:45,45.6169,-61.3485,30.99,93,1,2.3,clear sky
672,Kasongo-Lunda,CD,2021-03-10 03:02:45,-6.4667,16.8167,68.43,92,30,0.54,scattered clouds
673,Baton Rouge,US,2021-03-10 03:00:09,30.4508,-91.1545,62.6,72,1,12.66,clear sky
674,Notre-Dame-Du-Lac,CA,2021-03-10 03:02:46,47.6136,-68.7964,28.4,80,62,5.75,broken clouds
675,Kununurra,AU,2021-03-10 02:53:40,-15.7667,128.7333,89.6,66,42,5.75,scattered clouds
676,Mnogovershinnyy,RU,2021-03-10 03:02:46,53.9353,139.9242,20.73,92,0,4.45,clear sky
677,Boulder City,US,2021-03-10 03:02:46,35.9786,-114.8325,55.4,16,1,16.11,clear sky
678,Qaqortoq,GL,2021-03-10 03:02:47,60.7167,-46.0333,23.0,50,75,6.91,broken clouds
679,Abu Kamal,SY,2021-03-10 03:02:47,34.4506,40.9171,56.84,50,38,3.47,scattered clouds
680,Bismarck,US,2021-03-10 03:00:05,46.8083,-100.7837,42.8,61,90,12.66,overcast clouds
681,Kailua,US,2021-03-10 02:53:07,21.4022,-157.7394,75.2,78,75,10.36,moderate rain
682,Kitami,JP,2021-03-10 03:02:47,43.8031,143.8908,35.6,69,75,4.61,broken clouds
683,Bowen,AU,2021-03-10 03:02:47,-20.0167,148.2333,84.2,65,0,11.5,clear sky
684,Manturovo,RU,2021-03-10 03:02:48,58.3353,44.7619,-19.23,87,19,6.2,few clouds
685,Gornopravdinsk,RU,2021-03-10 03:02:48,60.05,69.9,-11.52,89,37,3.69,scattered clouds
686,Conceicao Do Araguaia,BR,2021-03-10 03:02:48,-8.2578,-49.2647,74.08,91,14,1.36,few clouds
687,Gannan,CN,2021-03-10 03:02:49,47.9147,123.5031,38.21,51,100,15.64,overcast clouds
688,Tafresh,IR,2021-03-10 03:02:49,34.692,50.013,36.9,76,19,9.44,few clouds
689,Xining,CN,2021-03-10 03:02:49,36.6167,101.7667,42.46,58,100,3.06,overcast clouds
690,Pedro Ii,BR,2021-03-10 03:02:49,-4.4247,-41.4586,68.2,100,99,1.23,overcast clouds
691,Socorro,US,2021-03-10 02:57:56,31.6546,-106.3033,69.8,22,75,12.66,broken clouds
692,Saint-Pierre,RE,2021-03-10 03:02:50,-21.3393,55.4781,75.2,78,90,6.91,light rain
693,Laguna De Perlas,NI,2021-03-10 03:02:50,12.3429,-83.6712,77.65,82,80,12.77,broken clouds
